0.3,0
0.6,5.02691e-146
0.9,1.70455e-142
1.2,2.63109e-139
1.5,2.48233e-136
1.8,1.62007e-133
2.1,7.84204e-131
2.4,2.94597e-128
2.7,8.86929e-126
3,2.19227e-123
3.3,4.53364e-121
3.6,7.96481e-119
3.9,1.2038e-116
4.2,1.58197e-114
4.5,1.82416e-112
4.8,1.86025e-110
5.1,1.68939e-108
5.4,1.37466e-106
5.7,1.00773e-104
6,6.68815e-103
6.3,4.03655e-101
6.6,2.22439e-99
6.9,1.12334e-97
7.2,5.21655e-96
7.5,2.23453e-94
7.8,8.8547e-93
8.1,3.25474e-91
8.4,1.1125e-89
8.7,3.5444e-88
9,1.05486e-86
9.3,2.9387e-85
9.6,7.67831e-84
9.9,1.88504e-82
10.2,4.35588e-81
10.5,9.48951e-80
10.8,1.9521e-78
11.1,3.79751e-77
11.4,6.99593e-76
11.7,1.22217e-74
12,2.02729e-73
12.3,3.19697e-72
12.6,4.79857e-71
12.9,6.86329e-70
13.2,9.36429e-69
13.5,1.2201e-67
13.8,1.51963e-66
14.1,1.81103e-65
14.4,2.06713e-64
14.7,2.26184e-63
15,2.37461e-62
15.3,2.39403e-61
15.6,2.31972e-60
15.9,2.162e-59
16.2,1.93969e-58
16.5,1.67645e-57
16.8,1.39686e-56
17.1,1.12288e-55
17.4,8.71419e-55
17.7,6.53332e-54
18,4.73522e-53
18.3,3.3199e-52
18.6,2.253e-51
18.9,1.48087e-50
19.2,9.433e-50
19.5,5.8266e-49
19.8,3.49189e-48
20.1,2.03155e-47
20.4,1.14804e-46
20.7,6.30485e-46
21,3.36675e-45
21.3,1.74899e-44
21.6,8.84345e-44
21.9,4.35437e-43
22.2,2.08885e-42
22.5,9.76718e-42
22.8,4.45363e-41
23.1,1.98124e-40
23.4,8.60256e-40
23.7,3.64734e-39
24,1.51066e-38
24.3,6.11476e-38
24.6,2.41986e-37
24.9,9.36647e-37
25.2,3.54736e-36
25.5,1.31506e-35
25.8,4.77373e-35
26.1,1.69749e-34
26.4,5.91493e-34
26.7,2.02041e-33
27,6.76751e-33
27.3,2.22365e-32
27.6,7.16967e-32
27.9,2.26918e-31
28.2,7.05209e-31
28.5,2.1527e-30
28.8,6.45655e-30
29.1,1.90328e-29
29.4,5.51594e-29
29.7,1.5721e-28
30,4.40766e-28
30.3,1.21598e-27
30.6,3.30187e-27
30.9,8.82722e-27
31.2,2.324e-26
31.5,6.02709e-26
31.8,1.54012e-25
32.1,3.87868e-25
32.4,9.62954e-25
32.7,2.35735e-24
33,5.69172e-24
33.3,1.35571e-23
33.6,3.18633e-23
33.9,7.39124e-23
34.2,1.69255e-22
34.5,3.82698e-22
34.8,8.54585e-22
35.1,1.88508e-21
35.4,4.10836e-21
35.7,8.84829e-21
36,1.8836e-20
36.3,3.96405e-20
36.6,8.24886e-20
36.9,1.6976e-19
37.2,3.45575e-19
37.5,6.95972e-19
37.8,1.38695e-18
38.1,2.73544e-18
38.4,5.34026e-18
38.7,1.03214e-17
39,1.97527e-17
39.3,3.74368e-17
39.6,7.02781e-17
39.9,1.30695e-16
40.2,2.40815e-16
40.5,4.39698e-16
40.8,7.9568e-16
41.1,1.42724e-15
41.4,2.53798e-15
41.7,4.47483e-15
42,7.82381e-15
42.3,1.35666e-14
42.6,2.33343e-14
42.9,3.98144e-14
43.2,6.74009e-14
43.5,1.1322e-13
43.8,1.88741e-13
44.1,3.12281e-13
44.4,5.12877e-13
44.7,8.36215e-13
45,1.35366e-12
45.3,2.17588e-12
45.6,3.47329e-12
45.9,5.5065e-12
46.2,8.67129e-12
46.5,1.35647e-11
46.8,2.10813e-11
47.1,3.25529e-11
47.4,4.99493e-11
47.7,7.61653e-11
48,1.15429e-10
48.3,1.73877e-10
48.6,2.60363e-10
48.9,3.87582e-10
49.2,5.73631e-10
49.5,8.44162e-10
49.8,1.23532e-09
50.1,1.79774e-09
50.4,2.60199e-09
50.7,3.74586e-09
51,5.3641e-09
51.3,7.64146e-09
51.6,1.08298e-08
51.9,1.5271e-08
52.2,2.14262e-08
52.5,2.99147e-08
52.8,4.1564e-08
53.1,5.74744e-08
53.4,7.91015e-08
53.7,1.08362e-07
54,1.47769e-07
54.3,2.00599e-07
54.6,2.71109e-07
54.9,3.64798e-07
55.2,4.88747e-07
55.5,6.52026e-07
55.8,8.66205e-07
56.1,1.14598e-06
56.4,1.50994e-06
56.7,1.9815e-06
57,2.59002e-06
57.3,3.37219e-06
57.6,4.37365e-06
57.9,5.65096e-06
58.2,7.27394e-06
58.5,9.32845e-06
58.8,1.19196e-05
59.1,1.51759e-05
59.4,1.92531e-05
59.7,2.43404e-05
60,3.06657e-05
60.3,3.85034e-05
60.6,4.81822e-05
60.9,6.00944e-05
61.2,7.4707e-05
61.5,9.25739e-05
61.8,0.000114349
62.1,0.000140805
62.4,0.000172844
62.7,0.000211528
63,0.000258091
63.3,0.000313969
63.6,0.000380827
63.9,0.000460589
64.2,0.00055547
64.5,0.000668013
64.8,0.000801132
65.1,0.000958151
65.4,0.00114285
65.7,0.00135953
66,0.00161304
66.3,0.00190886
66.6,0.00225317
66.9,0.00265286
67.2,0.00311569
67.5,0.00365028
67.8,0.00426624
68.1,0.00497422
68.4,0.00578602
68.7,0.00671464
69,0.00777443
69.3,0.00898111
69.6,0.0103519
69.9,0.0119056
70.2,0.0136628
