0.503209,0
0.506438,0
0.509688,0
0.512959,0
0.516251,0
0.519564,0
0.522898,0
0.526254,0
0.529631,0
0.53303,0
0.536451,0
0.539893,0
0.543358,0
0.546845,0
0.550354,0
0.553886,0
0.557441,0
0.561018,0
0.564618,0
0.568242,0
0.571888,0
0.575558,0
0.579252,0
0.582969,0
0.58671,0
0.590476,0
0.594265,0
0.598079,0
0.601917,0
0.605779,0
0.609667,0
0.61358,0
0.617517,0
0.62148,0
0.625468,0
0.629482,0
0.633522,0
0.637587,0
0.641679,0
0.645797,0
0.649941,0
0.654112,0
0.65831,0
0.662535,0
0.666787,0
0.671066,0
0.675372,0
0.679706,0
0.684068,0
0.688458,0
0.692876,0
0.697323,0
0.701798,0
0.706302,4.94066e-324
0.710834,3.45846e-323
0.715396,1.63042e-322
0.719987,7.75683e-322
0.724607,3.44364e-321
0.729258,1.52172e-320
0.733938,6.72423e-320
0.738647,2.96854e-319
0.743388,1.30952e-318
0.748158,5.77243e-318
0.75296,2.5427e-317
0.757792,1.11923e-316
0.762655,4.92306e-316
0.767549,2.1639e-315
0.772475,9.50448e-315
0.777432,4.17164e-314
0.782421,1.82966e-313
0.787442,8.01903e-313
0.792496,3.51203e-312
0.797581,1.53702e-311
0.8027,6.72179e-311
0.807851,2.93748e-310
0.813035,1.28277e-309
0.818253,5.59762e-309
0.823504,2.44085e-308
0.828789,1.06356e-307
0.834108,4.63086e-307
0.83946,2.01485e-306
0.844848,8.75999e-306
0.850269,3.80578e-305
0.855726,1.6522e-304
0.861218,7.16737e-304
0.866744,3.10695e-303
0.872307,1.34582e-302
0.877905,5.82524e-302
0.883538,2.51952e-301
0.889209,1.08892e-300
0.894915,4.70273e-300
0.900658,2.02945e-299
0.906438,8.75142e-299
0.912255,3.77096e-298
0.918109,1.62367e-297
0.924001,6.98579e-297
0.929931,3.00334e-296
0.935899,1.29022e-295
0.941905,5.5385e-295
0.947949,2.37569e-294
0.954033,1.01826e-293
0.960155,4.36106e-293
0.966317,1.86635e-292
0.972518,7.98109e-292
0.978759,3.41034e-291
0.98504,1.45612e-290
0.991362,6.21245e-290
0.997724,2.64845e-289
1.00413,1.1282e-288
1.01057,4.80222e-288
1.01706,2.04249e-287
1.02358,8.68043e-287
1.03015,3.68623e-286
1.03676,1.56417e-285
1.04342,6.63204e-285
1.05011,2.80975e-284
1.05685,1.18945e-283
1.06363,5.03137e-283
1.07046,2.12658e-282
1.07733,8.98117e-282
1.08424,3.79001e-281
1.0912,1.5981e-280
1.0982,6.73321e-280
1.10525,2.83462e-279
1.11234,1.19239e-278
1.11948,5.01185e-278
1.12667,2.10489e-277
1.1339,8.83305e-277
1.14117,3.70376e-276
1.1485,1.55177e-275
1.15587,6.49619e-275
1.16328,2.71732e-274
1.17075,1.13572e-273
1.17826,4.74293e-273
1.18582,1.97911e-272
1.19343,8.25164e-272
1.20109,3.4376e-271
1.2088,1.43092e-270
1.21656,5.95141e-270
1.22437,2.47325e-269
1.23222,1.02697e-268
1.24013,4.2608e-268
1.24809,1.7663e-267
1.2561,7.31609e-267
1.26416,3.02785e-266
1.27227,1.25207e-265
1.28044,5.17321e-265
1.28865,2.13565e-264
1.29692,8.80924e-264
1.30525,3.63064e-263
1.31362,1.49507e-262
1.32205,6.15146e-262
1.33054,2.52888e-261
1.33908,1.03875e-260
1.34767,4.26311e-260
1.35632,1.74814e-259
1.36502,7.16235e-259
1.37378,2.93202e-258
1.3826,1.19924e-257
1.39147,4.90092e-257
1.4004,2.00114e-256
1.40939,8.16401e-256
1.41843,3.3278e-255
1.42754,1.35531e-254
1.4367,5.51499e-254
1.44592,2.24221e-253
1.4552,9.10819e-253
1.46453,3.69668e-252
1.47393,1.49904e-251
1.48339,6.07348e-251
1.49291,2.45857e-250
1.50249,9.94372e-250
1.51213,4.01823e-249
1.52184,1.62233e-248
1.5316,6.54429e-248
1.54143,2.63757e-247
1.55132,1.06209e-246
1.56128,4.27302e-246
1.5713,1.7176e-245
1.58138,6.89805e-245
1.59153,2.76786e-244
1.60175,1.10962e-243
1.61202,4.44442e-243
1.62237,1.77856e-242
1.63278,7.11104e-242
1.64326,2.84058e-241
1.6538,1.13368e-240
1.66442,4.52044e-240
1.6751,1.80086e-239
1.68585,7.16779e-239
1.69667,2.85034e-238
1.70756,1.13243e-237
1.71851,4.49504e-237
1.72954,1.78262e-236
1.74064,7.06293e-236
1.75181,2.79585e-235
1.76305,1.10572e-234
1.77437,4.36892e-234
1.78576,1.72466e-233
1.79722,6.80193e-233
1.80875,2.68015e-232
1.82036,1.05507e-231
1.83204,4.14955e-231
1.8438,1.63048e-230
1.85563,6.40067e-230
1.86754,2.51032e-229
1.87952,9.83613e-229
1.89158,3.85046e-228
1.90372,1.50588e-227
1.91594,5.88384e-227
1.92823,2.29678e-226
1.94061,8.95711e-226
1.95306,3.48982e-225
1.9656,1.35839e-224
1.97821,5.28244e-224
1.99091,2.05224e-223
2.00368,7.96539e-223
2.01654,3.08865e-222
2.02948,1.1965e-221
2.04251,4.63063e-221
2.05561,1.79039e-220
2.06881,6.91567e-220
2.08208,2.66871e-219
2.09544,1.02884e-218
2.10889,3.96249e-218
2.12242,1.52464e-217
2.13604,5.8606e-217
2.14975,2.25056e-216
2.16355,8.63405e-216
2.17743,3.30911e-215
2.19141,1.26701e-214
2.20547,4.84639e-214
2.21962,1.85195e-213
2.23387,7.0698e-213
2.2482,2.69622e-212
2.26263,1.02724e-211
2.27715,3.90978e-211
2.29176,1.48662e-210
2.30647,5.64692e-210
2.32127,2.14283e-209
2.33617,8.1232e-209
2.35116,3.0763e-208
2.36625,1.16383e-207
2.38144,4.39859e-207
2.39672,1.66071e-206
2.4121,6.26376e-206
2.42758,2.36011e-205
2.44316,8.88353e-205
2.45884,3.34037e-204
2.47462,1.25475e-203
2.4905,4.70842e-203
2.50648,1.765e-202
2.52256,6.60946e-202
2.53875,2.47251e-201
2.55505,9.23973e-201
2.57144,3.44929e-200
2.58794,1.28631e-199
2.60455,4.79195e-199
2.62127,1.78329e-198
2.63809,6.62944e-198
2.65502,2.46193e-197
2.67206,9.13309e-197
2.6892,3.38455e-196
2.70646,1.25292e-195
2.72383,4.63328e-195
2.74131,1.71156e-194
2.7589,6.31585e-194
2.77661,2.32814e-193
2.79443,8.57279e-193
2.81236,3.15333e-192
2.83041,1.15865e-191
2.84857,4.2527e-191
2.86685,1.55923e-190
2.88525,5.71067e-190
2.90377,2.08926e-189
2.9224,7.63532e-189
2.94115,2.78733e-188
2.96003,1.01643e-187
2.97903,3.70246e-187
2.99814,1.34719e-186
3.01738,4.89655e-186
3.03675,1.77776e-185
3.05624,6.4473e-185
3.07585,2.33562e-184
3.09559,8.45174e-184
3.11545,3.05498e-183
3.13545,1.10303e-182
3.15557,3.97815e-182
3.17582,1.43314e-181
3.1962,5.15718e-181
3.21671,1.85373e-180
3.23735,6.65571e-180
3.25813,2.38699e-179
3.27904,8.551e-179
3.30008,3.05979e-178
3.32126,1.09363e-177
3.34257,3.90445e-177
3.36402,1.39236e-176
3.38561,4.9596e-176
3.40734,1.76459e-175
3.42921,6.2711e-175
3.45121,2.22609e-174
3.47336,7.893e-174
3.49565,2.79537e-173
3.51808,9.88854e-173
3.54066,3.49399e-172
3.56338,1.23312e-171
3.58625,4.34692e-171
3.60926,1.53056e-170
3.63243,5.38284e-170
3.65574,1.89087e-169
3.6792,6.63438e-169
3.70281,2.32502e-168
3.72657,8.13841e-168
3.75049,2.84536e-167
3.77456,9.93617e-167
3.79878,3.46564e-166
3.82316,1.20734e-165
3.84769,4.20103e-165
3.87238,1.46003e-164
3.89723,5.06809e-164
3.92224,1.75713e-163
3.94742,6.08472e-163
3.97275,2.10451e-162
3.99824,7.26999e-162
4.0239,2.50835e-161
4.04972,8.64398e-161
4.07571,2.97515e-160
4.10187,1.02276e-159
4.12819,3.51157e-159
4.15468,1.20419e-158
4.18135,4.12436e-158
4.20818,1.41084e-157
4.23519,4.82019e-157
4.26237,1.64478e-156
4.28972,5.60549e-156
4.31725,1.90799e-155
4.34495,6.48627e-155
4.37284,2.20226e-154
4.4009,7.46789e-154
4.42914,2.52918e-153
4.45757,8.55484e-153
4.48617,2.88998e-152
4.51496,9.75051e-152
4.54394,3.28554e-151
4.5731,1.10569e-150
4.60244,3.71624e-150
4.63198,1.24743e-149
4.66171,4.18191e-149
4.69162,1.40014e-148
4.72173,4.68176e-148
4.75203,1.56345e-147
4.78253,5.21431e-147
4.81322,1.73678e-146
4.84411,5.77732e-146
4.87519,1.91929e-145
4.90648,6.36777e-145
4.93797,2.10991e-144
4.96966,6.98181e-144
5.00155,2.30728e-143
5.03365,7.61479e-143
5.06595,2.50981e-142
5.09846,8.26125e-142
5.13118,2.71565e-141
5.16411,8.91498e-141
5.19725,2.92271e-140
5.2306,9.56907e-140
5.26417,3.12874e-139
5.29795,1.02161e-138
5.33195,3.33128e-138
5.36617,1.0848e-137
5.4006,3.52775e-137
5.43526,1.14566e-136
5.47014,3.71553e-136
5.50525,1.20335e-135
5.54058,3.89194e-135
5.57613,1.25703e-134
5.61192,4.05437e-134
5.64793,1.30588e-133
5.68418,4.2003e-133
5.72065,1.34913e-132
5.75737,4.32738e-132
5.79431,1.38608e-131
5.8315,4.43348e-131
5.86892,1.41609e-130
5.90658,4.51677e-130
5.94449,1.43864e-129
5.98264,4.57576e-129
6.02103,1.45331e-128
6.05967,4.60932e-128
6.09856,1.45981e-127
6.13769,4.61675e-127
6.17708,1.45799e-126
6.21672,4.5978e-126
6.25662,1.44784e-125
6.29677,4.55266e-125
6.33718,1.42949e-124
6.37785,4.48197e-124
6.41878,1.40322e-123
6.45997,4.38681e-123
6.50143,1.36942e-122
6.54315,4.26866e-122
6.58514,1.32864e-121
6.6274,4.12938e-121
6.66993,1.28151e-120
6.71273,3.97113e-120
6.75581,1.22875e-119
6.79917,3.79636e-119
6.8428,1.17118e-118
6.88671,3.60771e-118
6.93091,1.10966e-117
6.97539,3.40795e-117
7.02015,1.04507e-116
7.0652,3.19991e-116
7.11054,9.78308e-116
7.15617,2.98644e-115
7.2021,9.10271e-115
7.24832,2.77029e-114
7.29483,8.41813e-114
7.34165,2.55411e-113
7.38876,7.73742e-113
7.43618,2.34036e-112
7.4839,7.06804e-112
7.53193,2.13129e-111
7.58026,6.41667e-111
7.62891,1.92886e-110
7.67787,5.78914e-110
7.72714,1.73479e-109
7.77673,5.19036e-109
7.82663,1.55048e-108
7.87686,4.62431e-108
7.92741,1.37702e-107
7.97828,4.09399e-107
8.02948,1.21524e-106
8.08101,3.60149e-106
8.13287,1.06564e-105
8.18506,3.14804e-105
8.23759,9.28479e-105
8.29046,2.73404e-104
8.34366,8.03775e-104
8.3972,2.35918e-103
8.45109,6.91323e-103
8.50533,2.02252e-102
8.55991,5.9074e-102
8.61484,1.72261e-101
8.67013,5.01495e-101
8.72577,1.45757e-100
8.78176,4.22937e-100
8.83812,1.22519e-99
8.89484,3.5433e-99
8.95192,1.02303e-98
9.00937,2.94882e-98
9.06719,8.48552e-98
9.12537,2.4377e-97
9.18394,6.9912e-97
9.24287,2.00166e-96
9.30219,5.72128e-96
9.36188,1.63252e-95
9.42196,4.65037e-95
9.48243,1.32243e-94
9.54328,3.75421e-94
9.60452,1.06394e-93
9.66616,3.01002e-93
9.72819,8.50105e-93
9.79062,2.39676e-92
9.85345,6.74566e-92
9.91669,1.89526e-91
9.98033,5.31564e-91
10.0444,1.48827e-90
10.1088,4.15958e-90
10.1737,1.16052e-89
10.239,3.23213e-89
10.3047,8.98585e-89
10.3708,2.49378e-88
10.4374,6.90855e-88
10.5044,1.91047e-87
10.5718,5.27373e-87
10.6396,1.45317e-86
10.7079,3.99702e-86
10.7766,1.09742e-85
10.8458,3.00763e-85
10.9154,8.22788e-85
10.9854,2.24679e-84
11.0559,6.12416e-84
11.1269,1.66624e-83
11.1983,4.52513e-83
11.2701,1.22667e-82
11.3425,3.31912e-82
11.4153,8.96429e-82
11.4885,2.4166e-81
11.5622,6.50258e-81
11.6364,1.74646e-80
11.7111,4.68185e-80
